id,created_at,updated_at
9965,01/10/2013 19:25:42,05/23/2013 23:23:21
9966,01/10/2013 19:26:45,05/23/2013 23:23:21
9967,01/10/2013 19:31:48,05/23/2013 23:23:21
9968,01/10/2013 19:33:08,06/14/2013 16:53:38
9969,01/10/2013 19:33:19,05/23/2013 23:23:21
9970,01/10/2013 19:34:06,05/25/2013 2:35:02
9971,01/10/2013 19:36:11,05/23/2013 23:23:21
9972,01/10/2013 19:36:41,05/23/2013 23:23:21
9973,01/10/2013 19:37:29,05/23/2013 23:23:21
9974,01/10/2013 19:37:43,05/23/2013 23:23:21
9975,01/10/2013 19:37:58,07/04/2013 2:31:45
9976,01/10/2013 19:38:16,05/23/2013 23:23:21
9978,01/10/2013 19:38:21,05/23/2013 23:23:21
9979,01/10/2013 19:39:23,05/23/2013 23:23:21
9980,01/10/2013 19:39:45,07/07/2013 6:36:37
9981,01/10/2013 19:40:37,05/23/2013 23:23:21
9982,01/10/2013 19:40:38,05/23/2013 23:23:21
9983,01/10/2013 19:41:03,07/06/2013 16:08:36
9984,01/10/2013 19:41:54,05/23/2013 23:23:21
9985,01/10/2013 19:42:05,05/23/2013 23:23:21
9986,01/10/2013 19:42:33,05/23/2013 23:23:21
9987,01/10/2013 19:42:37,05/23/2013 23:23:21
9988,01/10/2013 19:43:08,06/13/2013 21:01:28
9989,01/10/2013 19:43:14,05/23/2013 23:23:21
9990,01/10/2013 19:43:32,05/23/2013 23:23:21
9991,01/10/2013 19:43:50,05/23/2013 23:23:21
9992,01/10/2013 19:45:00,05/23/2013 23:23:21
9993,01/10/2013 19:45:11,05/23/2013 23:23:21
9994,01/10/2013 19:45:19,05/23/2013 23:23:21
9995,01/10/2013 19:45:32,05/23/2013 23:23:21
9996,01/10/2013 19:45:42,05/23/2013 23:23:21
9997,01/10/2013 19:46:21,05/23/2013 23:23:21
9998,01/10/2013 19:46:27,05/23/2013 23:23:21
9999,01/10/2013 19:46:30,05/23/2013 23:23:21
10000,01/10/2013 19:46:38,05/23/2013 23:23:21
10001,01/10/2013 19:46:54,06/13/2013 17:14:10
10002,01/10/2013 19:46:57,05/23/2013 23:23:21
10003,01/10/2013 19:47:05,06/29/2013 0:18:16
10004,01/10/2013 19:47:10,05/23/2013 23:23:21
10005,01/10/2013 19:47:17,05/23/2013 23:23:21
10006,01/10/2013 19:47:28,05/23/2013 23:23:21
10007,01/10/2013 19:47:32,05/23/2013 23:23:21
10008,01/10/2013 19:47:37,05/23/2013 23:23:21
10009,01/10/2013 19:47:45,05/23/2013 23:23:22
10010,01/10/2013 19:47:48,06/13/2013 18:33:05
10011,01/10/2013 19:47:52,05/23/2013 23:23:22
10012,01/10/2013 19:48:01,05/23/2013 23:23:22
10013,01/10/2013 19:48:42,05/23/2013 23:23:22
10014,01/10/2013 19:49:39,05/23/2013 23:23:22
10015,01/10/2013 19:49:51,07/04/2013 15:01:55
10016,01/10/2013 19:49:59,05/23/2013 23:23:22
10017,01/10/2013 19:50:03,05/23/2013 23:23:22
10018,01/10/2013 19:50:14,07/04/2013 15:01:55
10019,01/10/2013 19:50:23,05/23/2013 23:23:22
10020,01/10/2013 19:50:38,05/23/2013 23:23:22
10021,01/10/2013 19:50:52,05/23/2013 23:23:22
10022,01/10/2013 19:51:01,05/23/2013 23:23:22
10023,01/10/2013 19:51:01,07/06/2013 15:03:00
10024,01/10/2013 19:51:05,05/23/2013 23:23:22
10025,01/10/2013 19:51:08,07/04/2013 1:19:11
10026,01/10/2013 19:51:27,05/23/2013 23:23:22
10027,01/10/2013 19:51:42,05/23/2013 23:23:22
10028,01/10/2013 19:51:54,05/23/2013 23:23:22
10029,01/10/2013 19:52:22,07/06/2013 15:14:06
10030,01/10/2013 19:52:31,05/23/2013 23:23:22
10031,01/10/2013 19:52:39,05/23/2013 23:23:22
10032,01/10/2013 19:52:41,05/23/2013 23:23:22
10033,01/10/2013 19:52:46,05/23/2013 23:23:22
10034,01/10/2013 19:52:57,05/23/2013 23:23:22
10035,01/10/2013 19:53:02,05/23/2013 23:23:22
10036,01/10/2013 19:53:16,05/23/2013 23:23:22
10037,01/10/2013 19:54:06,05/23/2013 23:23:22
10038,01/10/2013 19:54:09,05/23/2013 23:23:22
10039,01/10/2013 19:54:25,05/23/2013 23:23:22
10040,01/10/2013 19:54:32,05/23/2013 23:23:22
10041,01/10/2013 19:54:38,05/23/2013 23:23:22
10042,01/10/2013 19:54:58,05/23/2013 23:23:22
10043,01/10/2013 19:55:02,05/23/2013 23:23:23
10044,01/10/2013 19:55:15,05/23/2013 23:23:23
10045,01/10/2013 19:55:21,05/23/2013 23:23:23
10046,01/10/2013 19:55:27,05/23/2013 23:23:23
10047,01/10/2013 19:55:48,05/23/2013 23:23:23
10048,01/10/2013 19:55:59,05/23/2013 23:23:23
10049,01/10/2013 19:56:12,05/23/2013 23:23:23
10050,01/10/2013 19:56:21,05/23/2013 23:23:23
10051,01/10/2013 19:56:47,05/23/2013 23:23:23
10052,01/10/2013 19:57:36,05/23/2013 23:23:23
10053,01/10/2013 19:57:51,05/23/2013 23:23:23
10054,01/10/2013 19:58:02,05/23/2013 23:23:23
10055,01/10/2013 19:58:15,05/23/2013 23:23:23
10056,01/10/2013 19:58:46,05/23/2013 23:23:23
10057,01/10/2013 19:59:14,07/02/2013 15:01:22
10058,01/10/2013 19:59:19,06/05/2013 21:34:34
10059,01/10/2013 19:59:36,05/23/2013 23:23:23
10060,01/10/2013 19:59:49,05/23/2013 23:23:23
10061,01/10/2013 19:59:52,05/23/2013 23:23:23
10062,01/10/2013 19:59:58,06/25/2013 13:19:03
10063,01/10/2013 19:59:59,05/23/2013 23:23:23
10064,01/10/2013 20:00:17,05/23/2013 23:23:23
10065,01/10/2013 20:00:36,05/23/2013 23:23:23
10066,01/10/2013 20:00:53,05/23/2013 23:23:23
10067,01/10/2013 20:01:14,06/18/2013 17:25:47
10068,01/10/2013 20:01:24,05/23/2013 23:23:23
10069,01/10/2013 20:01:39,05/23/2013 23:23:23
10070,01/10/2013 20:01:41,05/23/2013 23:23:23
10071,01/10/2013 20:01:59,05/23/2013 23:23:23
10072,01/10/2013 20:02:22,05/23/2013 23:23:23
10073,01/10/2013 20:02:27,07/08/2013 15:00:35
10074,01/10/2013 20:02:53,05/23/2013 23:23:23
10075,01/10/2013 20:03:17,06/16/2013 15:01:42
10076,01/10/2013 20:03:55,05/23/2013 23:23:23
10077,01/10/2013 20:04:00,05/23/2013 23:23:23
10078,01/10/2013 20:04:03,07/04/2013 0:35:31
10079,01/10/2013 20:04:20,05/23/2013 23:23:23
10080,01/10/2013 20:04:36,05/23/2013 23:23:23
10081,01/10/2013 20:04:38,05/23/2013 23:23:23
10082,01/10/2013 20:04:39,05/23/2013 23:23:23
10083,01/10/2013 20:04:51,05/23/2013 23:23:23
10084,01/10/2013 20:05:00,05/23/2013 23:23:23
10085,01/10/2013 20:05:18,05/23/2013 23:23:23
10086,01/10/2013 20:05:40,05/24/2013 17:42:26
10087,01/10/2013 20:05:59,05/23/2013 23:23:24
10088,01/10/2013 20:06:34,05/23/2013 23:23:24
10089,01/10/2013 20:07:13,05/23/2013 23:23:24
10090,01/10/2013 20:07:21,07/07/2013 15:00:45
10091,01/10/2013 20:07:31,05/23/2013 23:23:24
10092,01/10/2013 20:07:32,05/23/2013 23:23:24
10093,01/10/2013 20:07:33,05/23/2013 23:23:24
10094,01/10/2013 20:07:36,07/06/2013 16:54:12
10095,01/10/2013 20:07:38,05/23/2013 23:23:24
10096,01/10/2013 20:07:54,05/23/2013 23:23:24
10097,01/10/2013 20:08:15,05/23/2013 23:23:24
10098,01/10/2013 20:09:22,05/23/2013 23:23:24
10099,01/10/2013 20:09:28,05/23/2013 23:23:24
10100,01/10/2013 20:09:59,06/14/2013 5:26:31
10101,01/10/2013 20:10:01,05/23/2013 23:23:24
10102,01/10/2013 20:10:21,05/23/2013 23:23:24
10103,01/10/2013 20:10:32,05/23/2013 23:23:24
10104,01/10/2013 20:10:39,05/23/2013 23:23:24
10105,01/10/2013 20:10:41,05/23/2013 23:23:24
10106,01/10/2013 20:11:09,05/23/2013 23:23:24
10107,01/10/2013 20:11:31,05/23/2013 23:23:24
10108,01/10/2013 20:11:38,05/23/2013 23:23:24
10109,01/10/2013 20:11:50,05/23/2013 23:23:24
10110,01/10/2013 20:12:04,05/23/2013 23:23:24
10111,01/10/2013 20:12:18,05/23/2013 23:23:24
10112,01/10/2013 20:13:21,05/23/2013 23:23:24
10113,01/10/2013 20:13:30,05/28/2013 4:14:59
10114,01/10/2013 20:13:32,05/23/2013 23:23:24
10115,01/10/2013 20:14:25,05/23/2013 23:23:24
10116,01/10/2013 20:14:45,05/23/2013 23:23:25
10117,01/10/2013 20:15:53,07/03/2013 15:02:15
10118,01/10/2013 20:16:36,07/06/2013 21:03:29
10119,01/10/2013 20:16:40,05/23/2013 23:23:25
10120,01/10/2013 20:16:43,06/25/2013 15:01:22
10121,01/10/2013 20:17:02,05/23/2013 23:23:25
10122,01/10/2013 20:17:29,05/23/2013 23:23:25
10123,01/10/2013 20:17:29,07/06/2013 16:44:43
10124,01/10/2013 20:18:32,05/23/2013 23:23:25
10125,01/10/2013 20:19:13,06/30/2013 2:59:14
10126,01/10/2013 20:19:14,05/23/2013 23:23:25
10127,01/10/2013 20:19:24,05/23/2013 23:23:25
10128,01/10/2013 20:19:34,05/23/2013 23:23:25
10129,01/10/2013 20:19:52,05/23/2013 23:23:25
10130,01/10/2013 20:20:07,05/23/2013 23:23:25
10131,01/10/2013 20:20:25,05/23/2013 23:23:25
10132,01/10/2013 20:20:47,05/23/2013 23:23:25
10133,01/10/2013 20:21:15,05/23/2013 23:23:25
10134,01/10/2013 20:21:28,05/23/2013 23:23:25
10135,01/10/2013 20:21:38,07/02/2013 15:18:18
10136,01/10/2013 20:21:43,05/23/2013 23:23:25
10137,01/10/2013 20:21:59,05/23/2013 23:23:25
10138,01/10/2013 20:22:05,05/23/2013 23:23:25
10139,01/10/2013 20:22:16,07/06/2013 23:28:10
10140,01/10/2013 20:22:22,07/07/2013 15:00:45
10141,01/10/2013 20:22:23,05/23/2013 23:23:25
10142,01/10/2013 20:22:24,07/08/2013 2:26:56
10143,01/10/2013 20:22:37,05/23/2013 23:23:25
10144,01/10/2013 20:23:07,05/23/2013 23:23:25
10145,01/10/2013 20:23:08,05/23/2013 23:23:25
10146,01/10/2013 20:24:03,06/13/2013 17:07:11
10147,01/10/2013 20:24:10,05/23/2013 23:23:25
10148,01/10/2013 20:24:15,05/23/2013 23:23:25
10149,01/10/2013 20:24:17,05/23/2013 23:23:25
10150,01/10/2013 20:24:44,05/23/2013 23:23:26
10151,01/10/2013 20:24:45,07/08/2013 15:00:35
10152,01/10/2013 20:24:55,05/23/2013 23:23:26
10153,01/10/2013 20:25:02,06/17/2013 15:02:25
10154,01/10/2013 20:25:03,05/23/2013 23:23:26
10155,01/10/2013 20:25:36,06/13/2013 17:40:48
10156,01/10/2013 20:25:39,05/23/2013 23:23:26
10157,01/10/2013 20:26:00,05/23/2013 23:23:26
10158,01/10/2013 20:26:05,05/23/2013 23:23:26
10159,01/10/2013 20:26:12,06/29/2013 20:06:42
10160,01/10/2013 20:26:20,06/02/2013 15:02:00
10161,01/10/2013 20:26:52,05/23/2013 23:23:26
10162,01/10/2013 20:26:52,05/23/2013 23:23:26
10163,01/10/2013 20:27:09,05/23/2013 23:23:26
10164,01/10/2013 20:27:12,05/23/2013 23:23:26
10165,01/10/2013 20:27:16,05/23/2013 23:23:26
10166,01/10/2013 20:27:16,06/13/2013 18:18:53
10167,01/10/2013 20:27:18,05/23/2013 23:23:26
10168,01/10/2013 20:27:19,05/23/2013 23:23:26
10169,01/10/2013 20:27:24,05/23/2013 23:23:26
10170,01/10/2013 20:27:45,05/23/2013 23:23:26
10171,01/10/2013 20:27:51,06/11/2013 18:00:11
10172,01/10/2013 20:28:07,05/23/2013 23:23:26
10173,01/10/2013 20:28:18,05/23/2013 23:23:26
10174,01/10/2013 20:28:36,05/23/2013 23:23:26
10175,01/10/2013 20:28:38,05/23/2013 23:23:26
10176,01/10/2013 20:28:41,05/23/2013 23:23:26
10177,01/10/2013 20:28:46,05/23/2013 23:23:26
10178,01/10/2013 20:29:31,05/23/2013 23:23:26
10179,01/10/2013 20:29:33,05/23/2013 23:23:26
10180,01/10/2013 20:30:24,05/23/2013 23:23:26
10181,01/10/2013 20:30:41,05/23/2013 23:23:26
10182,01/10/2013 20:31:40,05/23/2013 23:23:26
10183,01/10/2013 20:31:55,05/23/2013 23:23:26
10184,01/10/2013 20:31:56,05/23/2013 23:23:26
10185,01/10/2013 20:32:20,05/23/2013 23:23:26
10186,01/10/2013 20:32:25,05/23/2013 23:23:27
10187,01/10/2013 20:32:33,05/23/2013 23:23:27
10188,01/10/2013 20:32:43,05/23/2013 23:23:27
10189,01/10/2013 20:33:10,05/23/2013 23:23:27
10190,01/10/2013 20:33:10,07/03/2013 2:29:44
10191,01/10/2013 20:33:43,05/23/2013 23:23:27
10192,01/10/2013 20:33:43,05/23/2013 23:23:27
10193,01/10/2013 20:33:55,05/23/2013 23:23:27
10194,01/10/2013 20:34:41,05/23/2013 23:23:27
10195,01/10/2013 20:34:47,05/23/2013 23:23:27
10196,01/10/2013 20:35:09,05/23/2013 23:23:27
10197,01/10/2013 20:35:17,05/23/2013 23:23:27
10198,01/10/2013 20:35:41,05/23/2013 23:23:27
10199,01/10/2013 20:36:39,05/23/2013 23:23:27
10200,01/10/2013 20:37:43,07/07/2013 15:00:46
10201,01/10/2013 20:38:02,05/23/2013 23:23:27
10202,01/10/2013 20:38:03,05/23/2013 23:23:27
10203,01/10/2013 20:38:12,05/23/2013 23:23:27
10204,01/10/2013 20:38:21,05/23/2013 23:23:27
10205,01/10/2013 20:38:42,05/23/2013 23:23:27
10206,01/10/2013 20:40:13,06/24/2013 4:06:35
10207,01/10/2013 20:40:30,06/07/2013 1:37:54
10208,01/10/2013 20:40:42,06/13/2013 17:20:49
10209,01/10/2013 20:41:08,05/23/2013 23:23:27
10210,01/10/2013 20:41:18,06/20/2013 16:48:08
10211,01/10/2013 20:41:31,05/23/2013 23:23:27
10212,01/10/2013 20:41:42,05/23/2013 23:23:27
10213,01/10/2013 20:41:49,05/23/2013 23:23:27
10214,01/10/2013 20:42:21,05/23/2013 23:23:27
10215,01/10/2013 20:43:12,07/02/2013 2:33:32
10216,01/10/2013 20:43:22,05/23/2013 23:23:27
10217,01/10/2013 20:43:40,07/07/2013 15:00:46
10218,01/10/2013 20:43:41,05/25/2013 15:01:04
10219,01/10/2013 20:43:52,05/23/2013 23:23:27
10220,01/10/2013 20:44:25,05/23/2013 23:23:27
10221,01/10/2013 20:44:28,07/08/2013 15:00:36
10222,01/10/2013 20:45:00,07/05/2013 21:36:09
10223,01/10/2013 20:45:20,05/23/2013 23:23:28
10224,01/10/2013 20:47:05,05/23/2013 23:23:28
10225,01/10/2013 20:47:28,05/23/2013 23:23:28
10226,01/10/2013 20:47:36,05/23/2013 23:23:28
10227,01/10/2013 20:47:51,05/23/2013 23:23:28
10228,01/10/2013 20:48:05,05/23/2013 23:23:28
10229,01/10/2013 20:48:25,05/23/2013 23:23:28
10230,01/10/2013 20:48:53,05/23/2013 23:23:28
10231,01/10/2013 20:49:23,05/23/2013 23:23:28
10232,01/10/2013 20:49:28,05/23/2013 23:23:28
10233,01/10/2013 20:49:50,05/23/2013 23:23:28
10234,01/10/2013 20:50:16,05/23/2013 23:23:28
10235,01/10/2013 20:50:39,05/23/2013 23:23:28
10236,01/10/2013 20:50:43,05/23/2013 23:23:28
10237,01/10/2013 20:50:55,05/23/2013 23:23:28
10238,01/10/2013 20:50:56,05/23/2013 23:23:28
10239,01/10/2013 20:52:01,05/23/2013 23:23:28
10240,01/10/2013 20:52:30,05/23/2013 23:23:28
10241,01/10/2013 20:53:07,06/29/2013 3:36:37
10242,01/10/2013 20:53:41,05/23/2013 23:23:28
10243,01/10/2013 20:53:44,05/23/2013 23:23:28
10244,01/10/2013 20:54:12,05/23/2013 23:23:28
10245,01/10/2013 20:54:22,05/23/2013 23:23:28
10246,01/10/2013 20:54:24,05/23/2013 23:23:28
10247,01/10/2013 20:54:32,05/23/2013 23:23:28
10248,01/10/2013 20:54:47,05/23/2013 23:23:28
10249,01/10/2013 20:54:48,05/23/2013 23:23:28
10250,01/10/2013 20:54:58,05/23/2013 23:23:28
10251,01/10/2013 20:55:04,05/23/2013 23:23:28
10252,01/10/2013 20:55:09,05/23/2013 23:23:28
10253,01/10/2013 20:55:14,05/23/2013 23:23:28
10254,01/10/2013 20:55:21,05/23/2013 23:23:28
10255,01/10/2013 20:55:34,05/23/2013 23:23:28
10256,01/10/2013 20:56:07,05/23/2013 23:23:28
10257,01/10/2013 20:56:24,05/23/2013 23:23:28
10258,01/10/2013 20:56:34,05/23/2013 23:23:28
10259,01/10/2013 20:57:16,05/23/2013 23:23:28
10260,01/10/2013 20:57:19,07/08/2013 15:00:36
10261,01/10/2013 20:57:23,05/23/2013 23:23:28
10262,01/10/2013 20:57:40,07/07/2013 15:00:46
10263,01/10/2013 20:58:14,05/23/2013 23:23:28
10264,01/10/2013 20:58:36,05/23/2013 23:23:29
10265,01/10/2013 20:59:13,05/23/2013 23:23:29
10266,01/10/2013 21:00:03,05/23/2013 23:23:29
10267,01/10/2013 21:00:03,05/23/2013 23:23:29
10268,01/10/2013 21:00:06,05/23/2013 23:23:29
10269,01/10/2013 21:00:09,05/23/2013 23:23:29
10270,01/10/2013 21:00:14,05/23/2013 23:23:29
10271,01/10/2013 21:00:54,07/02/2013 15:01:25
10272,01/10/2013 21:01:17,05/23/2013 23:23:29
10273,01/10/2013 21:01:22,05/23/2013 23:23:29
10274,01/10/2013 21:01:27,05/23/2013 23:23:29
10275,01/10/2013 21:01:55,05/23/2013 23:23:29
10276,01/10/2013 21:02:02,05/25/2013 15:01:04
10277,01/10/2013 21:02:08,07/06/2013 18:36:36
10278,01/10/2013 21:02:10,05/23/2013 23:23:29
10279,01/10/2013 21:02:13,05/23/2013 23:23:29
10280,01/10/2013 21:02:43,05/23/2013 23:23:29
10281,01/10/2013 21:02:49,05/23/2013 23:23:29
10282,01/10/2013 21:02:58,05/23/2013 23:23:29
10283,01/10/2013 21:03:11,05/28/2013 22:33:42
10284,01/10/2013 21:03:55,05/23/2013 23:23:29
10285,01/10/2013 21:04:47,05/23/2013 23:23:29
10286,01/10/2013 21:05:10,05/23/2013 23:23:29
10287,01/10/2013 21:05:34,05/23/2013 23:23:29
10288,01/10/2013 21:05:55,05/23/2013 23:23:29
10289,01/10/2013 21:06:52,05/23/2013 23:23:29
10290,01/10/2013 21:07:12,05/23/2013 23:23:29
10291,01/10/2013 21:07:35,05/23/2013 23:23:29
10292,01/10/2013 21:08:19,06/17/2013 1:16:32
10293,01/10/2013 21:08:23,06/13/2013 18:06:11
10294,01/10/2013 21:08:26,05/23/2013 23:23:29
10295,01/10/2013 21:08:32,05/23/2013 23:23:29
10296,01/10/2013 21:08:40,07/08/2013 15:00:36
10297,01/10/2013 21:08:52,06/13/2013 19:29:55
10298,01/10/2013 21:09:40,05/23/2013 23:23:30
10299,01/10/2013 21:10:04,05/23/2013 23:23:30
10300,01/10/2013 21:10:24,05/23/2013 23:23:30
10301,01/10/2013 21:10:28,05/23/2013 23:23:30
10302,01/10/2013 21:10:42,05/23/2013 23:23:30
10303,01/10/2013 21:11:17,05/23/2013 23:23:30
10304,01/10/2013 21:11:20,06/28/2013 15:00:40
10305,01/10/2013 21:11:28,05/23/2013 23:23:30
10306,01/10/2013 21:11:48,05/23/2013 23:23:30
10307,01/10/2013 21:11:51,05/23/2013 23:23:30
10308,01/10/2013 21:12:57,06/12/2013 17:19:42
10309,01/10/2013 21:13:09,05/23/2013 23:23:30
10310,01/10/2013 21:13:20,05/23/2013 23:23:30
10311,01/10/2013 21:14:03,05/23/2013 23:23:30
10312,01/10/2013 21:14:30,05/23/2013 23:23:30
10313,01/10/2013 21:15:40,05/23/2013 23:23:30
10314,01/10/2013 21:15:58,05/23/2013 23:23:30
10315,01/10/2013 21:16:08,05/23/2013 23:23:30
10316,01/10/2013 21:16:18,06/24/2013 22:56:12
10317,01/10/2013 21:17:02,06/24/2013 15:00:49
10318,01/10/2013 21:17:27,05/23/2013 23:23:30
10319,01/10/2013 21:17:30,05/23/2013 23:23:30
10320,01/10/2013 21:18:18,07/08/2013 2:32:58
10321,01/10/2013 21:18:28,07/07/2013 15:00:47
10322,01/10/2013 21:18:52,05/23/2013 23:23:30
10323,01/10/2013 21:18:55,05/23/2013 23:23:30
10324,01/10/2013 21:20:18,07/06/2013 3:49:55
10325,01/10/2013 21:20:33,07/08/2013 15:00:36
10326,01/10/2013 21:20:36,05/23/2013 23:23:31
10327,01/10/2013 21:20:38,06/14/2013 3:18:28
10328,01/10/2013 21:20:49,05/23/2013 23:23:31
10329,01/10/2013 21:21:30,05/23/2013 23:23:31
10330,01/10/2013 21:22:03,05/23/2013 23:23:31
10331,01/10/2013 21:23:10,05/23/2013 23:23:31
10332,01/10/2013 21:23:28,06/19/2013 15:02:20
10333,01/10/2013 21:23:29,05/23/2013 23:23:31
10334,01/10/2013 21:23:53,05/23/2013 23:23:31
10335,01/10/2013 21:24:04,05/23/2013 23:23:31
10336,01/10/2013 21:24:09,05/23/2013 23:23:31
10337,01/10/2013 21:24:10,05/26/2013 23:31:53
10338,01/10/2013 21:24:42,05/23/2013 23:23:31
10339,01/10/2013 21:24:45,05/23/2013 23:23:31
10340,01/10/2013 21:24:50,05/23/2013 23:23:31
10341,01/10/2013 21:25:23,05/23/2013 23:23:31
10342,01/10/2013 21:25:45,05/23/2013 23:23:31
10343,01/10/2013 21:26:09,05/23/2013 23:23:31
10344,01/10/2013 21:26:14,06/13/2013 19:41:08
10345,01/10/2013 21:26:28,05/23/2013 23:23:31
10346,01/10/2013 21:27:47,05/23/2013 23:23:31
10347,01/10/2013 21:28:04,07/04/2013 15:01:58
10348,01/10/2013 21:28:25,05/23/2013 23:23:31
10349,01/10/2013 21:28:31,06/22/2013 15:01:03
10350,01/10/2013 21:28:49,05/23/2013 23:23:31
10351,01/10/2013 21:28:56,05/23/2013 23:23:31
10352,01/10/2013 21:29:11,05/23/2013 23:23:31
10353,01/10/2013 21:29:15,05/23/2013 23:23:31
10354,01/10/2013 21:29:41,05/23/2013 23:23:31
10355,01/10/2013 21:30:23,05/23/2013 23:23:31
10356,01/10/2013 21:30:27,05/23/2013 23:23:31
10357,01/10/2013 21:31:18,05/23/2013 23:23:31
10358,01/10/2013 21:31:24,05/23/2013 23:23:31
10359,01/10/2013 21:31:35,07/04/2013 17:43:14
10360,01/10/2013 21:31:49,05/23/2013 23:23:31
10361,01/10/2013 21:31:55,05/23/2013 23:23:31
10362,01/10/2013 21:32:06,05/23/2013 23:23:32
10363,01/10/2013 21:32:39,05/23/2013 23:23:32
10364,01/10/2013 21:32:39,05/23/2013 23:23:32
10365,01/10/2013 21:33:07,05/23/2013 23:23:32
10366,01/10/2013 21:33:12,05/23/2013 23:23:32
10367,01/10/2013 21:33:20,05/23/2013 23:23:32
10368,01/10/2013 21:33:44,05/23/2013 23:23:32
10369,01/10/2013 21:33:55,06/19/2013 15:02:21
10370,01/10/2013 21:34:19,07/05/2013 19:49:26
10371,01/10/2013 21:34:30,07/07/2013 15:00:47
10372,01/10/2013 21:34:32,05/23/2013 23:23:32
10373,01/10/2013 21:34:51,05/23/2013 23:23:32
10374,01/10/2013 21:34:52,07/06/2013 17:09:44
10375,01/10/2013 21:35:26,05/23/2013 23:23:32
10376,01/10/2013 21:35:27,05/23/2013 23:23:32
10377,01/10/2013 21:35:40,05/23/2013 23:23:32
10378,01/10/2013 21:35:48,06/13/2013 18:38:40
10379,01/10/2013 21:36:02,05/23/2013 23:23:32
10380,01/10/2013 21:36:02,05/23/2013 23:23:32
10381,01/10/2013 21:36:46,05/23/2013 23:23:32
10382,01/10/2013 21:36:57,05/23/2013 23:23:32
10383,01/10/2013 21:36:57,05/23/2013 23:23:32
10384,01/10/2013 21:37:09,05/23/2013 23:23:32
10385,01/10/2013 21:37:15,06/22/2013 4:17:52
10386,01/10/2013 21:37:33,05/23/2013 23:23:32
10387,01/10/2013 21:37:45,05/28/2013 15:00:57
10388,01/10/2013 21:39:30,06/14/2013 2:35:44
10389,01/10/2013 21:40:33,05/23/2013 23:23:32
10390,01/10/2013 21:41:00,05/23/2013 23:23:32
10391,01/10/2013 21:41:14,05/23/2013 23:23:32
10392,01/10/2013 21:41:27,05/23/2013 23:23:32
10393,01/10/2013 21:41:29,06/23/2013 22:11:18
10394,01/10/2013 21:42:46,07/02/2013 3:33:45
10395,01/10/2013 21:42:56,05/23/2013 23:23:32
10396,01/10/2013 21:43:04,05/23/2013 23:23:32
10397,01/10/2013 21:44:54,05/23/2013 23:23:33
10398,01/10/2013 21:45:27,05/23/2013 23:23:33
10399,01/10/2013 21:45:38,05/23/2013 23:23:33
10400,01/10/2013 21:46:14,05/23/2013 23:23:33
10401,01/10/2013 21:46:42,05/23/2013 23:23:33
10402,01/10/2013 21:46:53,06/30/2013 15:01:07
10403,01/10/2013 21:47:38,05/23/2013 23:23:33
10404,01/10/2013 21:47:58,05/23/2013 23:23:33
10405,01/10/2013 21:48:11,07/07/2013 20:36:21
10406,01/10/2013 21:48:20,05/23/2013 23:23:33
10407,01/10/2013 21:48:21,05/23/2013 23:23:33
10408,01/10/2013 21:48:45,05/23/2013 23:23:33
10409,01/10/2013 21:48:49,05/23/2013 23:23:33
10410,01/10/2013 21:49:16,05/23/2013 23:23:33
10411,01/10/2013 21:49:18,05/23/2013 23:23:33
10412,01/10/2013 21:51:20,07/07/2013 15:00:47
10413,01/10/2013 21:52:20,05/23/2013 23:23:33
10414,01/10/2013 21:53:09,05/23/2013 23:23:33
10415,01/10/2013 21:54:34,05/23/2013 23:23:33
10416,01/10/2013 21:54:51,05/23/2013 23:23:33
10417,01/10/2013 21:55:14,07/04/2013 20:56:41
10418,01/10/2013 21:55:36,07/08/2013 15:00:37
10419,01/10/2013 21:56:09,06/29/2013 15:02:11
10420,01/10/2013 21:56:23,05/23/2013 23:23:33
10421,01/10/2013 21:57:13,05/23/2013 23:23:33
10422,01/10/2013 21:57:16,05/23/2013 23:23:33
10423,01/10/2013 21:58:00,05/23/2013 23:23:33
10424,01/10/2013 21:58:50,06/14/2013 18:46:35
10425,01/10/2013 21:59:11,05/23/2013 23:23:33
10426,01/10/2013 21:59:13,06/16/2013 16:41:19
10427,01/10/2013 21:59:26,05/23/2013 23:23:33
10428,01/10/2013 22:01:23,05/23/2013 23:23:33
10429,01/10/2013 22:01:58,06/13/2013 17:01:00
10430,01/10/2013 22:02:17,05/23/2013 23:23:33
10431,01/10/2013 22:02:28,07/02/2013 15:01:28
10432,01/10/2013 22:03:45,07/07/2013 1:57:16
10433,01/10/2013 22:04:06,05/23/2013 23:23:34
10434,01/10/2013 22:04:45,05/23/2013 23:23:34
10435,01/10/2013 22:04:58,05/23/2013 23:23:34
10436,01/10/2013 22:04:58,05/23/2013 23:23:34
10437,01/10/2013 22:06:43,05/23/2013 23:23:34
10438,01/10/2013 22:06:47,05/23/2013 23:23:34
10439,01/10/2013 22:08:24,05/23/2013 23:23:34
10440,01/10/2013 22:08:45,05/23/2013 23:23:34
10441,01/10/2013 22:09:22,06/14/2013 15:00:57
10442,01/10/2013 22:09:57,05/23/2013 23:23:34
10443,01/10/2013 22:10:05,05/23/2013 23:23:34
10444,01/10/2013 22:10:36,05/23/2013 23:23:34
10445,01/10/2013 22:11:07,05/23/2013 23:23:34
10446,01/10/2013 22:11:42,05/23/2013 23:23:34
10447,01/10/2013 22:11:47,07/02/2013 15:01:28
